unique_product_id,city,brand,series,energy_type,body_type,price_band,market_state,market_match_scope,dsi_label,dsi_model_count,dsi_consistency,qualification_reason
23875910,合肥,名爵,MG5,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,38,0.3684210526315789,常规行情 + DSI供不应求
23947773,合肥,名爵,MG5,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,38,0.3684210526315789,常规行情 + DSI供不应求
24240669,合肥,名爵,MG5,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,38,0.3684210526315789,常规行情 + DSI供不应求
24319515,合肥,名爵,MG5,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,38,0.3684210526315789,常规行情 + DSI供不应求
23706574,合肥,名爵,MG6,燃油车,轿车,,常规行情,national_series_from_city_table,供不应求,50,0.36,常规行情 + DSI供不应求
24119961,合肥,名爵,MG6,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,50,0.36,常规行情 + DSI供不应求
23894163,合肥,哈弗,哈弗大狗,燃油车,SUV,5-10万,常规行情,national_series_from_city_table,供需平衡,46,0.5217391304347826,常规行情 + DSI供需平衡
23759764,合肥,哈弗,哈弗大狗PLUS,燃油车,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,7,0.5714285714285714,常规行情 + DSI供不应求
23647700,合肥,哈弗,哈弗枭龙MAX,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,6,0.6666666666666666,常规行情 + DSI供不应求
24302512,合肥,哈弗,哈弗枭龙MAX,新能源,SUV,10-15万,常规行情,national_series_from_city_table,供不应求,6,0.6666666666666666,常规行情 + DSI供不应求
23205512,合肥,哈弗,哈弗猛龙PHEV,新能源,SUV,10-15万,常规行情,national_series_from_model_table,供不应求,19,0.7368421052631579,常规行情 + DSI供不应求
23804379,合肥,哈弗,哈弗猛龙PHEV,新能源,SUV,10-15万,常规行情,national_series_from_model_table,供不应求,19,0.7368421052631579,常规行情 + DSI供不应求
24179667,合肥,哈弗,哈弗猛龙PHEV,新能源,SUV,10-15万,常规行情,national_series_from_model_table,供不应求,19,0.7368421052631579,常规行情 + DSI供不应求
22837245,合肥,哪吒汽车,哪吒V,新能源,SUV,0-5万,上涨行情,national_series_from_city_table,供不应求,25,0.68,上涨行情 + DSI供不应求
24215222,合肥,哪吒汽车,哪吒V,新能源,SUV,0-5万,上涨行情,national_series_from_city_table,供不应求,25,0.68,上涨行情 + DSI供不应求
23573361,合肥,坦克,坦克300,燃油车,SUV,5-10万,常规行情,city_exact,供不应求,35,0.4,常规行情 + DSI供不应求
23866861,合肥,坦克,坦克300,燃油车,SUV,10-15万,常规行情,city_exact,供不应求,35,0.4,常规行情 + DSI供不应求
24033347,合肥,坦克,坦克300,燃油车,SUV,10-15万,常规行情,city_exact,供不应求,35,0.4,常规行情 + DSI供不应求
24215207,合肥,坦克,坦克300,燃油车,SUV,10-15万,常规行情,city_exact,供不应求,35,0.4,常规行情 + DSI供不应求
24278211,合肥,坦克,坦克300,燃油车,SUV,10-15万,常规行情,city_exact,供不应求,35,0.4,常规行情 + DSI供不应求
23996767,合肥,埃安,AION S,新能源,轿车,5-10万,结构性行情,national_series_from_model_table,供不应求,91,0.5384615384615384,结构性行情 + DSI供不应求
24038509,合肥,大众,ID.4 X,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,23,0.4782608695652174,常规行情 + DSI供不应求
23198481,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
23306199,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
23443286,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
23467674,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
23884154,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
23904537,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
24007969,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
24037505,合肥,大众,Polo,燃油车,轿车,,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
24090176,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
24159507,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
24198073,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
24201791,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
24207786,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
24213118,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
24344372,合肥,大众,Polo,燃油车,轿车,0-5万,结构性行情,city_exact,供需平衡,77,0.45454545454545453,结构性行情 + DSI供需平衡
23936635,合肥,大众,途安L,燃油车,MPV,0-5万,结构性行情,national_series_from_city_table,供不应求,28,0.39285714285714285,结构性行情 + DSI供不应求
22846763,合肥,大众,高尔夫,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
22937565,合肥,大众,高尔夫,燃油车,轿车,0-5万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
23162837,合肥,大众,高尔夫,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
23215727,合肥,大众,高尔夫,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
23755563,合肥,大众,高尔夫,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
23940669,合肥,大众,高尔夫,燃油车,轿车,0-5万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
24119957,合肥,大众,高尔夫,燃油车,轿车,0-5万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
24301935,合肥,大众,高尔夫,燃油车,轿车,,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
23456177,合肥,奇瑞QQ,冰淇淋,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,36,0.5,常规行情 + DSI供不应求
24212668,合肥,奇瑞QQ,冰淇淋,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,36,0.5,常规行情 + DSI供不应求
24305332,合肥,奇瑞QQ,冰淇淋,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,36,0.5,常规行情 + DSI供不应求
23572475,合肥,奇瑞QQ,小蚂蚁,新能源,轿车,0-5万,结构性行情,city_exact,供不应求,265,0.44150943396226416,结构性行情 + DSI供不应求
23579109,合肥,奇瑞QQ,小蚂蚁,新能源,轿车,0-5万,结构性行情,city_exact,供不应求,265,0.44150943396226416,结构性行情 + DSI供不应求
23877037,合肥,奇瑞QQ,小蚂蚁,新能源,轿车,0-5万,结构性行情,city_exact,供不应求,265,0.44150943396226416,结构性行情 + DSI供不应求
24438794,合肥,奇瑞QQ,小蚂蚁,新能源,轿车,0-5万,结构性行情,city_exact,供不应求,265,0.44150943396226416,结构性行情 + DSI供不应求
23561553,合肥,奇瑞风云,风云A9L,新能源,轿车,10-15万,结构性行情,city_exact,供不应求,5,1,结构性行情 + DSI供不应求
23709178,合肥,奇瑞风云,风云A9L,新能源,轿车,10-15万,结构性行情,city_exact,供不应求,5,1,结构性行情 + DSI供不应求
23734724,合肥,奇瑞风云,风云A9L,新能源,轿车,10-15万,结构性行情,city_exact,供不应求,5,1,结构性行情 + DSI供不应求
23350878,合肥,奇瑞风云,风云T9,新能源,SUV,5-10万,结构性行情,national_series_from_city_table,供需平衡,37,0.5675675675675675,结构性行情 + DSI供需平衡
24025431,合肥,奔腾,奔腾小马,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,15,0.6666666666666666,常规行情 + DSI供不应求
22951959,合肥,奔驰,奔驰CLA(进口),燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,55,0.36363636363636365,常规行情 + DSI供需平衡
23339548,合肥,奔驰,奔驰CLA(进口),燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,55,0.36363636363636365,常规行情 + DSI供需平衡
23567915,合肥,奔驰,奔驰CLA(进口),燃油车,轿车,15-20万,常规行情,national_series_from_city_table,供需平衡,55,0.36363636363636365,常规行情 + DSI供需平衡
23724337,合肥,奔驰,奔驰CLA(进口),燃油车,轿车,10-15万,常规行情,national_series_from_city_table,供需平衡,55,0.36363636363636365,常规行情 + DSI供需平衡
22833530,合肥,奥迪,奥迪A4L,燃油车,轿车,15-20万,结构性行情,city_exact,供需平衡,116,0.46551724137931033,结构性行情 + DSI供需平衡
22840997,合肥,奥迪,奥迪A4L,燃油车,轿车,10-15万,结构性行情,city_exact,供需平衡,116,0.46551724137931033,结构性行情 + DSI供需平衡
23362090,合肥,奥迪,奥迪A4L,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,116,0.46551724137931033,结构性行情 + DSI供需平衡
23372374,合肥,奥迪,奥迪A4L,燃油车,轿车,15-20万,结构性行情,city_exact,供需平衡,116,0.46551724137931033,结构性行情 + DSI供需平衡
23459317,合肥,奥迪,奥迪A4L,燃油车,轿车,10-15万,结构性行情,city_exact,供需平衡,116,0.46551724137931033,结构性行情 + DSI供需平衡
24424538,合肥,奥迪,奥迪A4L,燃油车,轿车,5-10万,结构性行情,city_exact,供需平衡,116,0.46551724137931033,结构性行情 + DSI供需平衡
22997911,合肥,奥迪,奥迪A6L,燃油车,轿车,20-30万,常规行情,national_series_from_city_table,供需平衡,190,0.43157894736842106,常规行情 + DSI供需平衡
23070585,合肥,奥迪,奥迪A6L,燃油车,轿车,20-30万,常规行情,national_series_from_city_table,供需平衡,190,0.43157894736842106,常规行情 + DSI供需平衡
23490574,合肥,奥迪,奥迪A6L,燃油车,轿车,20-30万,常规行情,national_series_from_city_table,供需平衡,190,0.43157894736842106,常规行情 + DSI供需平衡
24150601,合肥,奥迪,奥迪A6L,燃油车,轿车,15-20万,常规行情,national_series_from_city_table,供需平衡,190,0.43157894736842106,常规行情 + DSI供需平衡
22855578,合肥,奥迪,奥迪A7,燃油车,轿车,20-30万,结构性行情,national_series_from_city_table,供不应求,42,0.42857142857142855,结构性行情 + DSI供不应求
23838616,合肥,奥迪,奥迪A7L,燃油车,轿车,,常规行情,national_series_from_city_table,供需平衡,35,0.37142857142857144,常规行情 + DSI供需平衡
24187560,合肥,奥迪,奥迪Q5 e-tron,新能源,SUV,10-15万,常规行情,national_series_from_model_table,供不应求,9,0.6666666666666666,常规行情 + DSI供不应求
24250754,合肥,奥迪,奥迪Q5 e-tron,新能源,SUV,10-15万,常规行情,national_series_from_model_table,供不应求,9,0.6666666666666666,常规行情 + DSI供不应求
22958356,合肥,宝马,宝马3系,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
23215384,合肥,宝马,宝马3系,燃油车,轿车,10-15万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
23367258,合肥,宝马,宝马3系,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
23438627,合肥,宝马,宝马3系,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
23759578,合肥,宝马,宝马3系,燃油车,轿车,15-20万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
23846802,合肥,宝马,宝马3系,燃油车,轿车,15-20万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
23934841,合肥,宝马,宝马3系,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
23978493,合肥,宝马,宝马3系,燃油车,轿车,15-20万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24087770,合肥,宝马,宝马3系,燃油车,轿车,0-5万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24118179,合肥,宝马,宝马3系,燃油车,轿车,10-15万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24137988,合肥,宝马,宝马3系,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24169808,合肥,宝马,宝马3系,燃油车,轿车,15-20万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24182126,合肥,宝马,宝马3系,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24202138,合肥,宝马,宝马3系,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24258419,合肥,宝马,宝马3系,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24332333,合肥,宝马,宝马3系,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24387770,合肥,宝马,宝马3系,燃油车,轿车,0-5万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24394462,合肥,宝马,宝马3系,燃油车,轿车,10-15万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24409113,合肥,宝马,宝马3系,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
24428476,合肥,宝马,宝马3系,燃油车,轿车,0-5万,常规行情,city_exact,供需平衡,203,0.39901477832512317,常规行情 + DSI供需平衡
22186958,合肥,宝马,宝马4系,燃油车,轿车,30-50万,常规行情,national_series_from_city_table,供不应求,99,0.43434343434343436,常规行情 + DSI供不应求
23328391,合肥,宝马,宝马i3,新能源,轿车,5-10万,常规行情,city_exact,供不应求,31,0.7419354838709677,常规行情 + DSI供不应求
23409932,合肥,宝马,宝马i3,新能源,轿车,10-15万,常规行情,city_exact,供不应求,31,0.7419354838709677,常规行情 + DSI供不应求
23935597,合肥,宝骏,宝骏510,燃油车,SUV,0-5万,常规行情,national_series_from_model_table,供需平衡,30,0.5,常规行情 + DSI供需平衡
24109093,合肥,宝骏,宝骏510,燃油车,SUV,0-5万,常规行情,national_series_from_model_table,供需平衡,30,0.5,常规行情 + DSI供需平衡
